trialorder,RT,accuracy,itemname,subjectid,group,gender,age.months,Voice,Nasal,Fricative,Liquid_SV,Bilabials,Labiodentals,Alveolars,Palatals,Velars,Glottals,task,logrt,Length,Ortho_N,BG_Sum,BG_Mean,BG_Freq_By_Pos,TOWREW_skill,TOWRENW_skill,spoonerisms,OLD,PLD,Lg.UK.CDcount,brookesIMG,AoA_Kup_lem,regularity
55,415.2,1,stay,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.618257345,4,8,5865,1955,1069,1.844444444,1.222222222,30,1.35,1.1,4.345412943,3,4.22,1
20,437.3,1,stood,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.640779477,5,2,6392,1598,1114,1.844444444,1.222222222,30,1.9,1.65,3.811172695,4.172413793,4.39,0
98,427.1,1,stop,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.630529571,4,5,5682,1894,1091,1.844444444,1.222222222,30,1.5,1.3,4.430880946,4.965517241,2.89,1
125,429.1,1,store,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.632558515,5,13,12227,3056.75,1715,1.844444444,1.222222222,30,1.15,1.1,3.735918117,4.172413793,4.76,0
53,455.3,1,stuff,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.65829765,5,4,4832,1208,941,1.844444444,1.222222222,30,1.75,1.35,4.296401902,4.655172414,5,1
148,445.4,1,swan,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.648750213,4,10,4343,1447.667,753,1.844444444,1.222222222,30,1.4,1.55,2.963315511,6.310344828,6.31763,0
86,552.7,1,sweat,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.742489465,5,3,6676,1669,931,1.844444444,1.222222222,30,1.7,1.55,3.234517284,5.620689655,7.26,0
84,510,1,swell,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.707570176,5,5,4031,1007.75,545,1.844444444,1.222222222,30,1.6,1.4,2.811575006,4.655172414,7.42,1
17,435.1,1,swim,naming1,TDchild,Female,147.96,0,0,1,0,0,0,1,0,0,0,naming,2.638589083,4,6,1550,516.667,396,1.844444444,1.222222222,30,1.7,1.5,3.407050815,6.448275862,4.17,1
112,526.3,1,taste,naming1,TDchild,Female,147.96,0,0,0,0,0,0,1,0,0,0,naming,2.72123337,5,6,11289,2822.25,2087,1.844444444,1.222222222,30,1.6,1,3.892817824,4.379310345,4.26,0
87,496,1,test,naming1,TDchild,Female,147.96,0,0,0,0,0,0,1,0,0,0,naming,2.695481676,4,13,12449,4149.667,1575,1.844444444,1.222222222,30,1.25,1,4.050302404,5.068965517,6.26,1
4,924.2,1,thaw,naming1,TDchild,Female,147.96,0,0,1,0,0,0,0,0,0,0,naming,2.965765964,4,4,2694,898,733,1.844444444,1.222222222,30,1.75,1.4,2.506505032,3.517241379,8.11,0
113,737,1,thump,naming1,TDchild,Female,147.96,0,0,1,0,0,0,0,0,0,0,naming,2.867467488,5,3,3121,780.25,631,1.844444444,1.222222222,30,1.8,1.5,2.416640507,4.793103448,7.63,1
57,472,1,train,naming1,TDchild,Female,147.96,0,0,0,0,0,0,1,0,0,0,naming,2.673941999,5,6,12612,3153,2034,1.844444444,1.222222222,30,1.55,1.05,3.896526217,6.344827586,4,1
13,705,1,truth,naming1,TDchild,Female,147.96,0,0,0,0,0,0,1,0,0,0,naming,2.848189117,5,0,4617,1154.25,1148,1.844444444,1.222222222,30,1.9,1.7,3.963126441,2.931034483,4.42,0
68,588,1,want,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.769377326,4,12,7165,2388.333,1437,1.844444444,1.222222222,30,1.3,1.55,4.602428985,3.379310345,4.16,0
117,591,1,wasp,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.771587481,4,5,2945,981.667,899,1.844444444,1.222222222,30,1.65,1.95,2.423245874,5.931034483,5.58,0
22,503.8,1,wealth,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.702258163,6,1,7057,1411.4,1355,1.844444444,1.222222222,30,1.95,1.6,3.444200989,4.827586207,8.76,0
133,581,1,weave,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.764176132,5,3,4583,1145.75,1318,1.844444444,1.222222222,30,1.75,1.2,2.782472624,5.103448276,9.89,1
51,541,1,went,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.733197265,4,15,7318,2439.333,1146,1.844444444,1.222222222,30,1.2,1.1,4.468037009,2.482758621,3.37,1
79,537,1,whisk,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.729974286,5,0,4303,1075.75,754,1.844444444,1.222222222,30,1.95,1.85,2.831229694,5.689655172,8.72,1
81,508.7,1,wide,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.706461738,4,13,3915,1305,775,1.844444444,1.222222222,30,1.25,1,3.859138297,4.137931034,5.84,1
38,693,1,width,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.840733235,5,0,2653,663.25,701,1.844444444,1.222222222,30,1.9,1.75,2.810904281,3.586206897,8.78,1
32,591,1,wife,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.771587481,4,9,1542,514,465,1.844444444,1.222222222,30,1.55,1.5,4.089657882,5.482758621,5.67,1
145,485,1,will,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.685741739,4,16,3517,1172.333,1137,1.844444444,1.222222222,30,1,1,4.625024198,2.724137931,7.53,1
164,578.5,1,with,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.762303363,4,3,3968,1322.667,734,1.844444444,1.222222222,30,1.7,1.45,4.641047539,2.206896552,4.441998,0
91,538,1,wolf,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.730782276,4,2,1737,579,691,1.844444444,1.222222222,30,1.9,1.85,3.043362278,6.379310345,4.5,0
70,602.1,1,worm,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.779668627,4,9,3675,1225,1103,1.844444444,1.222222222,30,1.45,1.45,2.858537198,6.24137931,3.89,0
142,493,1,worse,naming1,TDchild,Female,147.96,1,0,0,0,0,0,0,0,1,0,naming,2.692846919,5,4,6592,1648,1501,1.844444444,1.222222222,30,1.7,1.3,4.094610863,1.965517241,2.79,0
41,498.8,1,yawn,naming1,TDchild,Female,147.96,0,0,0,1,0,0,0,1,0,0,naming,2.697926445,4,7,505,168.333,156,1.844444444,1.222222222,30,1.65,1.3,2.359835482,6.413793103,5.3,0
52,514.4,1,yet,naming1,TDchild,Female,147.96,0,0,0,1,0,0,0,1,0,0,naming,2.71130096,3,13,1536,768,405,1.844444444,1.222222222,30,1.25,1.25,4.398287305,1.793103448,6.95705,1
59,622.7,1,act,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.794278866,3,5,2603,1301.5,258,1.8,0.911111111,14,1.5,1,4.034066679,4,6.42,1
12,526,1,ask,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.720985744,3,4,1678,839,207,1.8,0.911111111,14,1.5,1.55,4.358144325,3.275862069,2.89,0
24,568.4,1,both,naming10,TDchild,Female,146.04,1,0,0,0,1,0,0,0,0,0,naming,2.754654069,4,4,2992,997.333,860,1.8,0.911111111,14,1.65,1.25,4.437179582,2.413793103,4.772365,0
41,492,1,box,naming10,TDchild,Female,146.04,1,0,0,0,1,0,0,0,0,0,naming,2.691965103,3,10,860,430,380,1.8,0.911111111,14,1.4,1.05,4.051846838,6.034482759,4.3,1
112,798,1,broad,naming10,TDchild,Female,146.04,1,0,0,0,1,0,0,0,0,0,naming,2.902002891,5,2,4189,1047.25,1348,1.8,0.911111111,14,1.7,1.35,3.390935107,2.931034483,10.5,0
100,574,1,bronze,naming10,TDchild,Female,146.04,1,0,0,0,1,0,0,0,0,0,naming,2.758911892,6,0,7848,1569.6,1397,1.8,0.911111111,14,2.05,1.85,3.246005904,5.344827586,10,1
129,593.8,1,calf,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.773640193,4,3,4968,1656,1239,1.8,0.911111111,14,1.85,1.1,2.819543936,5.724137931,6.63,0
111,500.7,1,can,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.699577591,3,15,5286,2643,1371,1.8,0.911111111,14,1,1,4.63597607,5.24137931,4.32,1
2,570.7,1,care,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.756407873,4,24,9310,3103.333,2195,1.8,0.911111111,14,1,1,4.227783901,4.24137931,5.65,0
162,655.6,1,carve,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.816638945,5,3,6886,1721.5,2072,1.8,0.911111111,14,1.65,1.6,2.773786445,4.034482759,6.35,1
5,668.5,1,chance,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.825101412,6,2,9175,1835,1687,1.8,0.911111111,14,1.75,1.7,4.363442741,2.75862069,7.78,0
69,629.9,1,cheat,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.799271608,5,4,9262,2315.5,1502,1.8,0.911111111,14,1.7,1.45,3.048441804,3.344827586,5.11,1
20,515.8,1,cheer,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.712481338,5,3,10298,2574.5,2421,1.8,0.911111111,14,1.75,1.2,3.499687083,4.862068966,5,0
54,579,1,chew,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.762678564,4,4,3575,1191.667,850,1.8,0.911111111,14,1.75,1.5,3.003460532,5.068965517,4.05,1
6,588.1,1,child,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.769451179,5,3,4364,1091,1170,1.8,0.911111111,14,1.85,1.85,4.058312121,6.068965517,5.14536,0
83,596,1,choice,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.77524626,6,0,6985,1397,1328,1.8,0.911111111,14,1.95,2,4.095134467,2.827586207,5.17,1
114,575.3,1,chop,naming10,TDchild,Female,146.04,0,0,1,0,0,0,0,1,0,0,naming,2.759894374,4,7,3462,1154,1000,1.8,0.911111111,14,1.45,1.4,3.283527365,5.24137931,6.74,1
77,550.9,1,class,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.741072772,5,8,5621,1405.25,1293,1.8,0.911111111,14,1.5,1.2,3.98583049,5.24137931,4.95,0
143,466.5,1,clean,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.668851648,5,3,9293,2323.25,1302,1.8,0.911111111,14,1.7,1.45,4.025756315,5.448275862,3.89,1
84,892.9,1,clerk,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.950802823,5,1,10427,2606.75,1097,1.8,0.911111111,14,1.9,1.8,2.705007959,4.551724138,6.74,0
115,457.5,1,club,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.660391098,4,1,1537,512.333,571,1.8,0.911111111,14,1.85,1.75,3.954435486,5.517241379,5.89,1
86,602.1,1,coast,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.779668627,5,3,7910,1977.5,2601,1.8,0.911111111,14,1.65,1.15,3.830075166,5.931034483,6.43,1
88,462.8,1,cold,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.66539335,4,12,4100,1366.667,2295,1.8,0.911111111,14,1.15,1,4.101678351,4.965517241,3.95,0
38,503,1,comb,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.701567985,4,5,4120,1373.333,2479,1.8,0.911111111,14,1.6,1,2.718501689,6.24137931,5.5,0
62,585.6,1,cook,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.767601068,4,11,3628,1209.333,2268,1.8,0.911111111,14,1.25,1.15,3.70018433,6.103448276,4.22,0
125,588.2,1,cope,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.76952502,4,17,4887,1629,2233,1.8,0.911111111,14,1,1,3.682776646,2.931034483,9.44,1
116,583,1,cough,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.765668555,5,6,4940,1235,2485,1.8,0.911111111,14,1.7,1.35,2.854306042,5.931034483,4.32,0
57,599.7,1,deal,naming10,TDchild,Female,146.04,1,0,0,0,0,0,1,0,0,0,naming,2.777934049,4,16,7480,2493.333,1923,1.8,0.911111111,14,1.05,1,4.26883529,3.379310345,6,1
155,670.2,1,death,naming10,TDchild,Female,146.04,1,0,0,0,0,0,1,0,0,0,naming,2.826204423,5,1,9920,2480,2308,1.8,0.911111111,14,1.85,1.5,4.093631777,5.379310345,5.37,0
58,512,1,down,naming10,TDchild,Female,146.04,1,0,0,0,0,0,1,0,0,0,naming,2.709269961,4,4,1439,479.667,485,1.8,0.911111111,14,1.55,1.3,4.578730872,4.620689655,4.93222,1
165,487.2,1,draw,naming10,TDchild,Female,146.04,1,0,0,0,0,0,1,0,0,0,naming,2.68770728,4,5,3732,1244,1081,1.8,0.911111111,14,1.55,1.65,3.890253305,5.103448276,4.11,0
118,632,1,ease,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.800717078,4,6,5298,1766,777,1.8,0.911111111,14,1.4,1,3.457276186,1.965517241,9.11,0
153,523.3,1,eat,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.718750735,3,11,5996,2998,651,1.8,0.911111111,14,1,1,4.102982231,5.931034483,2.78,1
63,585,1,eye,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.767155866,3,8,418,209,70,1.8,0.911111111,14,1.45,1,4.174612142,6.75862069,3.75,0
163,477.5,1,face,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.678973376,4,11,3524,1174.667,824,1.8,0.911111111,14,1.2,1,4.375059754,6.206896552,3.75,1
66,690.2,1,fact,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.838974955,4,5,3031,1010.333,735,1.8,0.911111111,14,1.55,1.25,4.377306251,3.034482759,6.47,1
68,515.5,1,fade,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.71222867,4,11,4080,1360,803,1.8,0.911111111,14,1.35,1,2.972202838,3.827586207,6.95,1
33,491.7,1,faith,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.691700208,5,0,4847,1211.75,1118,1.8,0.911111111,14,1.95,1.4,3.651859269,3.172413793,7.62,1
113,495.1,1,fall,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.694692926,4,12,5109,1703,1365,1.8,0.911111111,14,1.3,1,4.103803721,4.689655172,4.71,0
8,588.2,1,FALSE,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.76952502,5,0,5938,1484.5,1245,1.8,0.911111111,14,2,1.75,3.493736802,3,6.72,0
148,483.9,1,far,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.684755622,3,16,3393,1696.5,1261,1.8,0.911111111,14,1,1.05,4.474726042,3.448275862,4.878935,0
70,475.6,1,farm,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.677241846,4,6,3976,1325.333,1478,1.8,0.911111111,14,1.55,1.6,3.663229635,5.896551724,3.85,1
36,498.8,1,fast,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.697926445,4,11,5445,1815,1437,1.8,0.911111111,14,1.3,1.05,4.129012793,4.862068966,3.738636,0
131,541.7,1,fault,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.733758836,5,2,2302,575.5,628,1.8,0.911111111,14,1.8,1.35,3.844290743,2.965517241,6.94,0
123,581.6,1,fear,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.764624398,4,12,5351,1783.667,1368,1.8,0.911111111,14,1.25,1,3.93166124,4.275862069,4.79,0
15,475.5,1,feel,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.677150521,4,9,3175,1058.333,551,1.8,0.911111111,14,1.4,1,4.479647279,3.862068966,5.11,1
126,466.1,1,front,naming10,TDchild,Female,146.04,0,0,1,0,0,1,0,0,0,0,naming,2.668479103,5,2,10145,2536.25,1569,1.8,0.911111111,14,1.8,1.75,4.338635752,3.75862069,5.187988,0
95,668,1,gain,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.824776462,4,9,8428,2809.333,939,1.8,0.911111111,14,1.35,1,3.507990725,2.827586207,7.11,1
76,495.2,1,get,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.694780636,3,14,2565,1282.5,520,1.8,0.911111111,14,1.2,1.05,4.625888384,2.448275862,3.17,0
4,575.5,1,give,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.760045328,4,7,3352,1117.333,586,1.8,0.911111111,14,1.5,1.65,4.550350672,3.75862069,4.28,0
75,750.6,1,glass,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.87540856,5,3,5478,1369.5,1112,1.8,0.911111111,14,1.75,1.5,3.852296966,6.172413793,4.47,0
47,564,1,gloom,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.751279104,5,2,4048,1012,799,1.8,0.911111111,14,1.8,1.45,2.862727528,4.034482759,9,1
103,513,1,good,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.710117365,4,8,1822,607.333,677,1.8,0.911111111,14,1.4,1.5,4.619416843,3.862068966,3.55,0
102,580.2,1,grace,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.763577724,5,8,6954,1738.5,1773,1.8,0.911111111,14,1.4,1,3.335858911,2.517241379,7.287417,1
168,537.8,1,grant,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.730620798,5,4,10359,2589.75,2000,1.8,0.911111111,14,1.7,1.55,3.457276186,3.034482759,12.008468,0
74,716,1,guard,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.854913022,5,0,4407,1101.75,801,1.8,0.911111111,14,1.95,1.25,3.458033192,5.586206897,6.25,1
82,550,1,guide,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,1,0,naming,2.740362689,5,3,4260,1065,761,1.8,0.911111111,14,1.75,1,3.635785236,4.379310345,7.11,1
121,503,1,halt,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.701567985,4,9,4580,1526.667,1078,1.8,0.911111111,14,1.4,1.3,3.172894698,3.724137931,8.11,0
65,459.9,1,hang,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.66266341,4,10,8547,2849,1439,1.8,0.911111111,14,1.4,1,4.066512278,5.206896552,6.68,1
149,726,1,hate,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.860936621,4,16,9721,3240.333,1602,1.8,0.911111111,14,1,1,3.894814329,3.689655172,5.53,1
25,469.7,1,have,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.67182056,4,12,3429,1143,891,1.8,0.911111111,14,1.2,1.1,4.64073975,2.931034483,3.72,0
60,503.6,1,head,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.702085721,4,13,4615,1538.333,1307,1.8,0.911111111,14,1.15,1,4.433433786,5.827586207,3.42,0
16,517.6,1,heat,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.713994268,4,11,7745,2581.667,1416,1.8,0.911111111,14,1.2,1,3.764848357,5.034482759,5.33,1
1,615.9,1,help,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.789510204,4,7,3566,1188.667,816,1.8,0.911111111,14,1.55,1.5,4.514228887,4.379310345,3.65,1
9,503.4,1,her,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.701913211,3,6,7911,3955.5,985,1.8,0.911111111,14,1.3,1.25,4.52928916,4.103448276,5.092075,0
53,496.6,1,his,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.696006715,3,6,3845,1922.5,976,1.8,0.911111111,14,1.4,1,4.596575105,4,3.685351,0
101,527,1,hit,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.721810615,3,15,3263,1631.5,397,1.8,0.911111111,14,1,1,4.265266048,5.827586207,4.75,1
167,479,1,house,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.680335513,5,5,6368,1592,1449,1.8,0.911111111,14,1.6,1.65,4.392098727,6.551724138,3.16,0
119,482.5,1,hurt,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,0,1,naming,2.683497318,4,5,2647,882.333,922,1.8,0.911111111,14,1.65,1.2,3.894149847,5,4,1
85,578.8,1,ice,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,0,0,0,naming,2.762528522,3,4,3939,1969.5,73,1.8,0.911111111,14,1.45,1,3.818489822,5.965517241,3.86,1
87,530.7,1,job,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,1,0,0,naming,2.724849088,3,14,503,251.5,220,1.8,0.911111111,14,1.2,1.45,4.412913926,4.724137931,5.39,0
104,545.4,1,join,naming10,TDchild,Female,146.04,1,0,0,0,0,0,0,1,0,0,naming,2.736715134,4,3,7389,2463,642,1.8,0.911111111,14,1.75,1.6,4.178861887,4,5.83,1
50,519.9,1,keep,naming10,TDchild,Female,146.04,0,0,0,0,0,0,0,0,1,0,naming,2.715919817,4,9,2442,814,395,1.8,0.911111111,14,1.5,1,4.509847434,2.689655172,4.42,1
91,545.6,1,land,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.736874362,4,11,7264,2421.333,1468,1.8,0.911111111,14,1.2,1,4.087035665,5.482758621,5.22,1
81,511,1,large,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.7084209,5,2,6501,1625.25,1665,1.8,0.911111111,14,1.85,1.8,4.147892645,4.448275862,5.74,1
159,541.4,1,lark,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.733518251,4,9,5254,1751.333,1406,1.8,0.911111111,14,1.4,1.4,2.672097858,3.551724138,11.82,1
48,572.1,1,last,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.757471948,4,14,7036,2345.333,1462,1.8,0.911111111,14,1.15,1,4.56877649,3.413793103,4.346085,0
52,542,1,laugh,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.733999287,5,0,3279,819.75,709,1.8,0.911111111,14,1.95,1.05,3.879325301,6,3.79,0
19,538.5,1,learn,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.731185708,5,1,8669,2167.25,1512,1.8,0.911111111,14,1.8,1.5,4.084003991,3.75862069,4.44,0
35,609.8,1,less,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.78518742,4,8,9476,3158.667,1000,1.8,0.911111111,14,1.55,1.15,4.305114808,2.793103448,3.95,1
157,482,1,long,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.683047038,4,7,9994,3331.333,1705,1.8,0.911111111,14,1.5,1.2,4.544477329,4.482758621,4.239515,1
97,546.5,1,look,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.737590166,4,11,2624,874.667,807,1.8,0.911111111,14,1.4,1.1,4.609818435,4.482758621,4.05,0
108,479.3,1,love,naming10,TDchild,Female,146.04,1,0,0,1,0,0,1,0,0,0,naming,2.680607429,4,12,3911,1303.667,758,1.8,0.911111111,14,1.15,1.35,4.46170857,5,5.17,0
80,501.4,1,man,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.70018433,3,16,5163,2581.5,1372,1.8,0.911111111,14,1,1,4.489283323,6.275862069,3.11,1
73,519.2,1,match,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.715334684,5,8,7617,1904.25,1681,1.8,0.911111111,14,1.55,1.3,3.970160843,4.892857143,5.72,1
89,497.8,1,mend,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.697054892,4,11,7319,2439.667,1364,1.8,0.911111111,14,1.3,1.2,2.876794976,4.862068966,9.11,1
151,601.9,1,monk,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.779524343,4,5,5856,1952,1644,1.8,0.911111111,14,1.7,1.4,2.649334859,5.517241379,10.29,0
132,836.8,1,month,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.922621672,5,2,9911,2477.75,2268,1.8,0.911111111,14,1.8,1.9,4.096979495,3.310344828,5.79,0
67,492.4,1,mood,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.692318044,4,9,2425,808.333,971,1.8,0.911111111,14,1.35,1,3.684755622,3.689655172,6.58,1
164,777.3,1,mould,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.890588668,5,3,4003,1000.75,1141,1.8,0.911111111,14,1.8,1,3.102776615,5.068965517,11.33,0
56,472.2,1,move,naming10,TDchild,Female,146.04,1,1,0,0,1,0,0,0,0,0,naming,2.674125983,4,9,3406,1135.333,926,1.8,0.911111111,14,1.35,1.4,4.3887227,4.655172414,4.62,0
42,537.2,1,noise,naming10,TDchild,Female,146.04,1,1,0,0,0,0,0,0,0,0,naming,2.730136004,5,4,5939,1484.75,950,1.8,0.911111111,14,1.7,1.7,3.789651209,4.24137931,4.5,0
99,581.3,1,nor,naming10,TDchild,Female,146.04,1,1,0,0,0,0,0,0,0,0,naming,2.764400323,3,5,3553,1776.5,971,1.8,0.911111111,14,1.6,1,3.589837943,2,8.608885,0
154,453.7,1,now,naming10,TDchild,Female,146.04,1,1,0,0,0,0,0,0,0,0,naming,2.656768779,3,15,1485,742.5,431,1.8,0.911111111,14,1.05,1.15,4.634598171,3.310344828,5.25193,1
130,568.9,1,nurse,naming10,TDchild,Female,146.04,1,1,0,0,0,0,0,0,0,0,naming,2.755035934,5,3,5125,1281.25,1133,1.8,0.911111111,14,1.8,1.65,3.45909079,6.206896552,5.84,1
105,520.6,1,part,naming10,TDchild,Female,146.04,0,0,0,0,1,0,0,0,0,0,naming,2.716504164,4,14,5066,1688.667,1908,1.8,0.911111111,14,1,1.05,4.479287316,3,5.11,1
40,496,1,pink,naming10,TDchild,Female,146.04,0,0,0,0,1,0,0,0,0,0,naming,2.695481676,4,14,8002,2667.333,901,1.8,0.911111111,14,1.15,1.15,3.66133934,6.655172414,3.8,1
96,507.5,1,plant,naming10,TDchild,Female,146.04,0,0,0,0,1,0,0,0,0,0,naming,2.705436047,5,4,9297,2324.25,1590,1.8,0.911111111,14,1.55,1.6,3.689752696,6.172413793,3.95,0
